Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,Dest,DestCityName,DestStateName,CRSDepTime,DepDelay,DepDel15,DepTimeBlk,TaxiOut,CRSArrTime,ArrTimeBlk,Flights,Distance
2016,1,4,1,2016-01-04,AA,DFW,"Dallas/Fort Worth, TX",Texas,ABQ,"Albuquerque, NM",New Mexico,1910,55.00,1.00,1900-1959,25.00,2002,2000-2059,1.00,569.00
2016,1,27,3,2016-01-27,UA,EWR,"Newark, NJ",New Jersey,ORD,"Chicago, IL",Illinois,1009,0.00,0.00,1000-1059,15.00,1150,1100-1159,1.00,719.00
2016,1,2,6,2016-01-02,DL,DTW,"Detroit, MI",Michigan,BOS,"Boston, MA",Massachusetts,0721,-2.00,0.00,0700-0759,14.00,0930,0900-0959,1.00,632.00
2016,1,21,4,2016-01-21,UA,IAH,"Houston, TX",Texas,LGA,"New York, NY",New York,1015,-8.00,0.00,1000-1059,12.00,1440,1400-1459,1.00,1416.00
2016,1,22,5,2016-01-22,EV,MSN,"Madison, WI",Wisconsin,ORD,"Chicago, IL",Illinois,1716,1.00,0.00,1700-1759,20.00,1811,1800-1859,1.00,108.00
2016,1,9,6,2016-01-09,AA,DCA,"Washington, DC",Virginia,LGA,"New York, NY",New York,1200,-7.00,0.00,1200-1259,26.00,1317,1300-1359,1.00,214.00
2016,1,4,1,2016-01-04,AA,ATL,"Atlanta, GA",Georgia,MIA,"Miami, FL",Florida,2030,28.00,1.00,2000-2059,22.00,2227,2200-2259,1.00,594.00
2016,1,9,6,2016-01-09,EV,ORD,"Chicago, IL",Illinois,FSD,"Sioux Falls, SD",South Dakota,1918,,,1900-1959,,2101,2100-2159,1.00,462.00
2016,1,1,5,2016-01-01,AS,IAD,"Washington, DC",Virginia,SEA,"Seattle, WA",Washington,1850,8.00,0.00,1800-1859,12.00,2155,2100-2159,1.00,2306.00
2016,1,4,1,2016-01-04,WN,HOU,"Houston, TX",Texas,DCA,"Washington, DC",Virginia,1510,11.00,0.00,1500-1559,8.00,1855,1800-1859,1.00,1218.00
2016,1,27,3,2016-01-27,WN,MDW,"Chicago, IL",Illinois,BWI,"Baltimore, MD",Maryland,1445,-5.00,0.00,1400-1459,9.00,1725,1700-1759,1.00,611.00
2016,1,23,6,2016-01-23,DL,PHX,"Phoenix, AZ",Arizona,DTW,"Detroit, MI",Michigan,0845,-2.00,0.00,0800-0859,20.00,1434,1400-1459,1.00,1671.00
2016,1,28,4,2016-01-28,B6,JFK,"New York, NY",New York,TPA,"Tampa, FL",Florida,2155,6.00,0.00,2100-2159,24.00,0056,0001-0559,1.00,1005.00
2016,1,28,4,2016-01-28,WN,MCO,"Orlando, FL",Florida,BWI,"Baltimore, MD",Maryland,0700,-2.00,0.00,0700-0759,14.00,0910,0900-0959,1.00,787.00
2016,1,17,7,2016-01-17,OO,IDA,"Idaho Falls, ID",Idaho,DEN,"Denver, CO",Colorado,1445,-1.00,0.00,1400-1459,26.00,1620,1600-1659,1.00,458.00
2016,1,30,6,2016-01-30,B6,BUF,"Buffalo, NY",New York,FLL,"Fort Lauderdale, FL",Florida,1421,-4.00,0.00,1400-1459,8.00,1737,1700-1759,1.00,1166.00
2016,1,30,6,2016-01-30,AA,CLT,"Charlotte, NC",North Carolina,EWR,"Newark, NJ",New Jersey,2215,-5.00,0.00,2200-2259,11.00,2356,2300-2359,1.00,529.00
2016,1,31,7,2016-01-31,NK,RSW,"Fort Myers, FL",Florida,ACY,"Atlantic City, NJ",New Jersey,2100,27.00,1.00,2100-2159,13.00,2316,2300-2359,1.00,982.00
2016,1,18,1,2016-01-18,VX,LAS,"Las Vegas, NV",Nevada,SFO,"San Francisco, CA",California,0700,-4.00,0.00,0700-0759,17.00,0825,0800-0859,1.00,414.00
2016,1,15,5,2016-01-15,B6,SFO,"San Francisco, CA",California,LAS,"Las Vegas, NV",Nevada,1222,11.00,0.00,1200-1259,14.00,1358,1300-1359,1.00,414.00
2016,1,1,5,2016-01-01,AS,SEA,"Seattle, WA",Washington,SMF,"Sacramento, CA",California,2155,10.00,0.00,2100-2159,21.00,2340,2300-2359,1.00,605.00
2016,1,12,2,2016-01-12,WN,OAK,"Oakland, CA",California,SAN,"San Diego, CA",California,0855,-3.00,0.00,0800-0859,9.00,1020,1000-1059,1.00,446.00
2016,1,8,5,2016-01-08,WN,MDW,"Chicago, IL",Illinois,DAL,"Dallas, TX",Texas,1235,-1.00,0.00,1200-1259,9.00,1455,1400-1459,1.00,793.00
2016,1,12,2,2016-01-12,DL,DAL,"Dallas, TX",Texas,ATL,"Atlanta, GA",Georgia,0700,-3.00,0.00,0700-0759,30.00,1002,1000-1059,1.00,721.00
2016,1,28,4,2016-01-28,AA,DFW,"Dallas/Fort Worth, TX",Texas,TUS,"Tucson, AZ",Arizona,1355,-4.00,0.00,1300-1359,22.00,1520,1500-1559,1.00,813.00
2016,1,22,5,2016-01-22,AA,DFW,"Dallas/Fort Worth, TX",Texas,LAS,"Las Vegas, NV",Nevada,2205,-1.00,0.00,2200-2259,18.00,2301,2300-2359,1.00,1055.00
2016,1,31,7,2016-01-31,DL,MSP,"Minneapolis, MN",Minnesota,BWI,"Baltimore, MD",Maryland,1949,-7.00,0.00,1900-1959,13.00,2320,2300-2359,1.00,936.00
2016,1,26,2,2016-01-26,OO,SLC,"Salt Lake City, UT",Utah,MFR,"Medford, OR",Oregon,2146,-3.00,0.00,2100-2159,21.00,2248,2200-2259,1.00,575.00
2016,1,3,7,2016-01-03,OO,BRD,"Brainerd, MN",Minnesota,MSP,"Minneapolis, MN",Minnesota,0720,-9.00,0.00,0700-0759,24.00,0812,0800-0859,1.00,114.00
2016,1,24,7,2016-01-24,EV,TYR,"Tyler, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,1504,-11.00,0.00,1500-1559,7.00,1559,1500-1559,1.00,102.00
2016,1,30,6,2016-01-30,VX,DAL,"Dallas, TX",Texas,SFO,"San Francisco, CA",California,1000,-9.00,0.00,1000-1059,9.00,1155,1100-1159,1.00,1476.00
2016,1,4,1,2016-01-04,AA,DFW,"Dallas/Fort Worth, TX",Texas,TUS,"Tucson, AZ",Arizona,1200,2.00,0.00,1200-1259,28.00,1329,1300-1359,1.00,813.00
2016,1,10,7,2016-01-10,UA,CLE,"Cleveland, OH",Ohio,EWR,"Newark, NJ",New Jersey,1640,-3.00,0.00,1600-1659,29.00,1827,1800-1859,1.00,404.00
2016,1,8,5,2016-01-08,UA,MFE,"Mission/McAllen/Edinburg, TX",Texas,IAH,"Houston, TX",Texas,1055,72.00,1.00,1000-1059,11.00,1214,1200-1259,1.00,316.00
2016,1,28,4,2016-01-28,AA,CLT,"Charlotte, NC",North Carolina,PHL,"Philadelphia, PA",Pennsylvania,2225,-2.00,0.00,2200-2259,16.00,0006,0001-0559,1.00,449.00
2016,1,13,3,2016-01-13,UA,ORD,"Chicago, IL",Illinois,LAS,"Las Vegas, NV",Nevada,1622,0.00,0.00,1600-1659,18.00,1828,1800-1859,1.00,1514.00
2016,1,28,4,2016-01-28,DL,SFO,"San Francisco, CA",California,JFK,"New York, NY",New York,0625,-6.00,0.00,0600-0659,21.00,1459,1400-1459,1.00,2586.00
2016,1,19,2,2016-01-19,UA,PDX,"Portland, OR",Oregon,DEN,"Denver, CO",Colorado,0524,-7.00,0.00,0001-0559,10.00,0859,0800-0859,1.00,991.00
2016,1,25,1,2016-01-25,EV,ATL,"Atlanta, GA",Georgia,SAV,"Savannah, GA",Georgia,1627,2.00,0.00,1600-1659,20.00,1729,1700-1759,1.00,214.00
2016,1,21,4,2016-01-21,OO,SLC,"Salt Lake City, UT",Utah,GTF,"Great Falls, MT",Montana,1105,-5.00,0.00,1100-1159,27.00,1249,1200-1259,1.00,463.00
2016,1,2,6,2016-01-02,AA,DFW,"Dallas/Fort Worth, TX",Texas,MSP,"Minneapolis, MN",Minnesota,2035,1.00,0.00,2000-2059,20.00,2258,2200-2259,1.00,852.00
2016,1,1,5,2016-01-01,WN,TPA,"Tampa, FL",Florida,BDL,"Hartford, CT",Connecticut,1055,-1.00,0.00,1000-1059,9.00,1335,1300-1359,1.00,1111.00
2016,1,2,6,2016-01-02,WN,LAS,"Las Vegas, NV",Nevada,RNO,"Reno, NV",Nevada,1310,-2.00,0.00,1300-1359,16.00,1435,1400-1459,1.00,345.00
2016,1,2,6,2016-01-02,WN,LAX,"Los Angeles, CA",California,PHX,"Phoenix, AZ",Arizona,2155,-5.00,0.00,2100-2159,15.00,0005,0001-0559,1.00,370.00
2016,1,4,1,2016-01-04,AA,SNA,"Santa Ana, CA",California,PHX,"Phoenix, AZ",Arizona,1630,-11.00,0.00,1600-1659,27.00,1845,1800-1859,1.00,338.00
2016,1,13,3,2016-01-13,WN,MDW,"Chicago, IL",Illinois,LGA,"New York, NY",New York,0720,0.00,0.00,0700-0759,25.00,1030,1000-1059,1.00,725.00
2016,1,22,5,2016-01-22,EV,DFW,"Dallas/Fort Worth, TX",Texas,JAN,"Jackson/Vicksburg, MS",Mississippi,1405,16.00,1.00,1400-1459,17.00,1524,1500-1559,1.00,408.00
2016,1,12,2,2016-01-12,WN,MCO,"Orlando, FL",Florida,ATL,"Atlanta, GA",Georgia,1545,-2.00,0.00,1500-1559,15.00,1720,1700-1759,1.00,404.00
2016,1,6,3,2016-01-06,UA,DFW,"Dallas/Fort Worth, TX",Texas,DEN,"Denver, CO",Colorado,1646,-3.00,0.00,1600-1659,14.00,1756,1700-1759,1.00,641.00
2016,1,26,2,2016-01-26,AA,CLT,"Charlotte, NC",North Carolina,RDU,"Raleigh/Durham, NC",North Carolina,1301,-6.00,0.00,1300-1359,14.00,1355,1300-1359,1.00,130.00
2016,1,5,2,2016-01-05,DL,DTW,"Detroit, MI",Michigan,PHL,"Philadelphia, PA",Pennsylvania,2005,-5.00,0.00,2000-2059,18.00,2150,2100-2159,1.00,453.00
2016,1,23,6,2016-01-23,AA,LAX,"Los Angeles, CA",California,IND,"Indianapolis, IN",Indiana,0950,138.00,1.00,0900-0959,34.00,1654,1600-1659,1.00,1814.00
2016,1,2,6,2016-01-02,AA,LAS,"Las Vegas, NV",Nevada,PHL,"Philadelphia, PA",Pennsylvania,0045,-4.00,0.00,0001-0559,16.00,0820,0800-0859,1.00,2176.00
2016,1,24,7,2016-01-24,AS,SEA,"Seattle, WA",Washington,PHX,"Phoenix, AZ",Arizona,1850,0.00,0.00,1800-1859,14.00,2237,2200-2259,1.00,1107.00
2016,1,28,4,2016-01-28,UA,ORD,"Chicago, IL",Illinois,LGA,"New York, NY",New York,1923,-1.00,0.00,1900-1959,32.00,2233,2200-2259,1.00,733.00
2016,1,26,2,2016-01-26,WN,DTW,"Detroit, MI",Michigan,BWI,"Baltimore, MD",Maryland,1530,10.00,0.00,1500-1559,16.00,1655,1600-1659,1.00,409.00
2016,1,1,5,2016-01-01,NK,LAX,"Los Angeles, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,1030,3.00,0.00,1000-1059,8.00,1523,1500-1559,1.00,1235.00
2016,1,29,5,2016-01-29,AA,LAX,"Los Angeles, CA",California,ORD,"Chicago, IL",Illinois,1105,12.00,0.00,1100-1159,19.00,1717,1700-1759,1.00,1744.00
2016,1,20,3,2016-01-20,WN,LAS,"Las Vegas, NV",Nevada,SAT,"San Antonio, TX",Texas,0800,-6.00,0.00,0800-0859,15.00,1230,1200-1259,1.00,1069.00
2016,1,17,7,2016-01-17,WN,SAT,"San Antonio, TX",Texas,DAL,"Dallas, TX",Texas,2050,90.00,1.00,2000-2059,7.00,2150,2100-2159,1.00,248.00
2016,1,18,1,2016-01-18,DL,SFO,"San Francisco, CA",California,LAX,"Los Angeles, CA",California,1600,-3.00,0.00,1600-1659,13.00,1720,1700-1759,1.00,337.00
2016,1,25,1,2016-01-25,OO,SAN,"San Diego, CA",California,SFO,"San Francisco, CA",California,1820,-4.00,0.00,1800-1859,20.00,2000,2000-2059,1.00,447.00
2016,1,22,5,2016-01-22,AA,PHX,"Phoenix, AZ",Arizona,DFW,"Dallas/Fort Worth, TX",Texas,1600,-7.00,0.00,1600-1659,18.00,1916,1900-1959,1.00,868.00
2016,1,25,1,2016-01-25,EV,ATL,"Atlanta, GA",Georgia,CAE,"Columbia, SC",South Carolina,1345,0.00,0.00,1300-1359,16.00,1441,1400-1459,1.00,192.00
2016,1,23,6,2016-01-23,OO,MSP,"Minneapolis, MN",Minnesota,LNK,"Lincoln, NE",Nebraska,1541,-3.00,0.00,1500-1559,16.00,1702,1700-1759,1.00,331.00
2016,1,9,6,2016-01-09,EV,OMA,"Omaha, NE",Nebraska,EWR,"Newark, NJ",New Jersey,1132,-4.00,0.00,1100-1159,11.00,1517,1500-1559,1.00,1134.00
2016,1,31,7,2016-01-31,DL,JAX,"Jacksonville, FL",Florida,ATL,"Atlanta, GA",Georgia,1330,-6.00,0.00,1300-1359,15.00,1453,1400-1459,1.00,270.00
2016,1,21,4,2016-01-21,AA,BOS,"Boston, MA",Massachusetts,PHL,"Philadelphia, PA",Pennsylvania,1030,-7.00,0.00,1000-1059,14.00,1203,1200-1259,1.00,280.00
2016,1,24,7,2016-01-24,AA,CLT,"Charlotte, NC",North Carolina,ATL,"Atlanta, GA",Georgia,0930,116.00,1.00,0900-0959,29.00,1049,1000-1059,1.00,226.00
2016,1,21,4,2016-01-21,WN,RIC,"Richmond, VA",Virginia,ATL,"Atlanta, GA",Georgia,1635,19.00,1.00,1600-1659,10.00,1825,1800-1859,1.00,481.00
2016,1,12,2,2016-01-12,AS,PHX,"Phoenix, AZ",Arizona,SEA,"Seattle, WA",Washington,1935,4.00,0.00,1900-1959,10.00,2135,2100-2159,1.00,1107.00
2016,1,7,4,2016-01-07,AA,CLT,"Charlotte, NC",North Carolina,LAS,"Las Vegas, NV",Nevada,0759,-3.00,0.00,0700-0759,18.00,1006,1000-1059,1.00,1916.00
2016,1,25,1,2016-01-25,WN,PVD,"Providence, RI",Rhode Island,TPA,"Tampa, FL",Florida,1445,7.00,0.00,1400-1459,5.00,1810,1800-1859,1.00,1136.00
2016,1,6,3,2016-01-06,DL,ATL,"Atlanta, GA",Georgia,LGA,"New York, NY",New York,0945,-3.00,0.00,0900-0959,10.00,1205,1200-1259,1.00,762.00
2016,1,21,4,2016-01-21,AA,JAX,"Jacksonville, FL",Florida,CLT,"Charlotte, NC",North Carolina,1759,,,1700-1759,,1920,1900-1959,1.00,328.00
2016,1,14,4,2016-01-14,OO,LAX,"Los Angeles, CA",California,PHX,"Phoenix, AZ",Arizona,1230,-3.00,0.00,1200-1259,16.00,1459,1400-1459,1.00,370.00
2016,1,19,2,2016-01-19,UA,EWR,"Newark, NJ",New Jersey,BQN,"Aguadilla, PR",Puerto Rico,2114,2.00,0.00,2100-2159,24.00,0159,0001-0559,1.00,1585.00
2016,1,18,1,2016-01-18,WN,BNA,"Nashville, TN",Tennessee,TPA,"Tampa, FL",Florida,1245,18.00,1.00,1200-1259,10.00,1525,1500-1559,1.00,612.00
2016,1,15,5,2016-01-15,DL,MCI,"Kansas City, MO",Missouri,DTW,"Detroit, MI",Michigan,0610,2.00,0.00,0600-0659,11.00,0914,0900-0959,1.00,629.00
2016,1,24,7,2016-01-24,DL,SEA,"Seattle, WA",Washington,SLC,"Salt Lake City, UT",Utah,1112,-4.00,0.00,1100-1159,14.00,1410,1400-1459,1.00,689.00
2016,1,8,5,2016-01-08,EV,ORD,"Chicago, IL",Illinois,ROC,"Rochester, NY",New York,0702,-4.00,0.00,0700-0759,17.00,0946,0900-0959,1.00,528.00
2016,1,3,7,2016-01-03,AA,PIT,"Pittsburgh, PA",Pennsylvania,CLT,"Charlotte, NC",North Carolina,1200,-4.00,0.00,1200-1259,25.00,1335,1300-1359,1.00,366.00
2016,1,27,3,2016-01-27,EV,IAH,"Houston, TX",Texas,DSM,"Des Moines, IA",Iowa,2129,-6.00,0.00,2100-2159,18.00,2347,2300-2359,1.00,802.00
2016,1,17,7,2016-01-17,WN,ONT,"Ontario, CA",California,MDW,"Chicago, IL",Illinois,0630,-2.00,0.00,0600-0659,16.00,1225,1200-1259,1.00,1706.00
2016,1,8,5,2016-01-08,WN,SJC,"San Jose, CA",California,BUR,"Burbank, CA",California,1600,-5.00,0.00,1600-1659,9.00,1700,1700-1759,1.00,296.00
2016,1,15,5,2016-01-15,DL,ATL,"Atlanta, GA",Georgia,LAX,"Los Angeles, CA",California,0828,29.00,1.00,0800-0859,23.00,1025,1000-1059,1.00,1947.00
2016,1,12,2,2016-01-12,EV,IAH,"Houston, TX",Texas,BHM,"Birmingham, AL",Alabama,1550,-10.00,0.00,1500-1559,17.00,1733,1700-1759,1.00,562.00
2016,1,8,5,2016-01-08,HA,OGG,"Kahului, HI",Hawaii,HNL,"Honolulu, HI",Hawaii,2108,-8.00,0.00,2100-2159,6.00,2142,2100-2159,1.00,100.00
2016,1,26,2,2016-01-26,B6,BOS,"Boston, MA",Massachusetts,RSW,"Fort Myers, FL",Florida,1254,10.00,0.00,1200-1259,13.00,1632,1600-1659,1.00,1249.00
2016,1,4,1,2016-01-04,B6,DEN,"Denver, CO",Colorado,BOS,"Boston, MA",Massachusetts,1109,-7.00,0.00,1100-1159,13.00,1651,1600-1659,1.00,1754.00
2016,1,2,6,2016-01-02,WN,DEN,"Denver, CO",Colorado,SAN,"San Diego, CA",California,1135,13.00,0.00,1100-1159,24.00,1300,1300-1359,1.00,853.00
2016,1,11,1,2016-01-11,B6,IAD,"Washington, DC",Virginia,JFK,"New York, NY",New York,1152,4.00,0.00,1100-1159,11.00,1309,1300-1359,1.00,228.00
2016,1,25,1,2016-01-25,UA,LAX,"Los Angeles, CA",California,DEN,"Denver, CO",Colorado,0824,2.00,0.00,0800-0859,16.00,1200,1200-1259,1.00,862.00
2016,1,12,2,2016-01-12,WN,BOS,"Boston, MA",Massachusetts,BWI,"Baltimore, MD",Maryland,1330,-2.00,0.00,1300-1359,17.00,1510,1500-1559,1.00,369.00
2016,1,14,4,2016-01-14,DL,ATL,"Atlanta, GA",Georgia,BWI,"Baltimore, MD",Maryland,1915,-4.00,0.00,1900-1959,13.00,2106,2100-2159,1.00,577.00
2016,1,12,2,2016-01-12,DL,CHS,"Charleston, SC",South Carolina,JFK,"New York, NY",New York,1059,-3.00,0.00,1000-1059,9.00,1255,1200-1259,1.00,636.00
2016,1,25,1,2016-01-25,DL,ATL,"Atlanta, GA",Georgia,VPS,"Valparaiso, FL",Florida,2229,-4.00,0.00,2200-2259,21.00,2242,2200-2259,1.00,250.00
2016,1,13,3,2016-01-13,AA,PHX,"Phoenix, AZ",Arizona,MCI,"Kansas City, MO",Missouri,1950,0.00,0.00,1900-1959,15.00,2320,2300-2359,1.00,1044.00
2016,1,15,5,2016-01-15,WN,BNA,"Nashville, TN",Tennessee,HOU,"Houston, TX",Texas,0550,7.00,0.00,0001-0559,7.00,0810,0800-0859,1.00,670.00
2016,1,12,2,2016-01-12,WN,MCI,"Kansas City, MO",Missouri,BNA,"Nashville, TN",Tennessee,1930,0.00,0.00,1900-1959,6.00,2055,2000-2059,1.00,491.00
2016,1,11,1,2016-01-11,UA,DEN,"Denver, CO",Colorado,SFO,"San Francisco, CA",California,1739,-2.00,0.00,1700-1759,12.00,1926,1900-1959,1.00,967.00
2016,1,19,2,2016-01-19,EV,LGA,"New York, NY",New York,CHS,"Charleston, SC",South Carolina,0950,-7.00,0.00,0900-0959,69.00,1225,1200-1259,1.00,641.00
2016,1,15,5,2016-01-15,B6,PHX,"Phoenix, AZ",Arizona,JFK,"New York, NY",New York,2244,30.00,1.00,2200-2259,13.00,0511,0001-0559,1.00,2153.00
2016,1,19,2,2016-01-19,WN,ATL,"Atlanta, GA",Georgia,CAK,"Akron, OH",Ohio,2040,4.00,0.00,2000-2059,13.00,2220,2200-2259,1.00,528.00
2016,1,1,5,2016-01-01,WN,MCO,"Orlando, FL",Florida,BNA,"Nashville, TN",Tennessee,1655,-5.00,0.00,1600-1659,9.00,1750,1700-1759,1.00,616.00
2016,1,27,3,2016-01-27,DL,DCA,"Washington, DC",Virginia,ATL,"Atlanta, GA",Georgia,1900,12.00,0.00,1900-1959,20.00,2108,2100-2159,1.00,547.00
2016,1,30,6,2016-01-30,AS,OME,"Nome, AK",Alaska,ANC,"Anchorage, AK",Alaska,2029,0.00,0.00,2000-2059,4.00,2152,2100-2159,1.00,539.00
2016,1,22,5,2016-01-22,WN,RSW,"Fort Myers, FL",Florida,BNA,"Nashville, TN",Tennessee,1915,6.00,0.00,1900-1959,10.00,2025,2000-2059,1.00,722.00
2016,1,22,5,2016-01-22,UA,BOS,"Boston, MA",Massachusetts,ORD,"Chicago, IL",Illinois,1446,124.00,1.00,1400-1459,14.00,1646,1600-1659,1.00,867.00
2016,1,17,7,2016-01-17,AA,PHX,"Phoenix, AZ",Arizona,CLT,"Charlotte, NC",North Carolina,1555,21.00,1.00,1500-1559,15.00,2144,2100-2159,1.00,1773.00
2016,1,26,2,2016-01-26,EV,CID,"Cedar Rapids/Iowa City, IA",Iowa,ATL,"Atlanta, GA",Georgia,0530,10.00,0.00,0001-0559,25.00,0851,0800-0859,1.00,694.00
2016,1,12,2,2016-01-12,AS,GEG,"Spokane, WA",Washington,SEA,"Seattle, WA",Washington,1755,-20.00,0.00,1700-1759,12.00,1909,1900-1959,1.00,224.00
2016,1,20,3,2016-01-20,DL,PHL,"Philadelphia, PA",Pennsylvania,JFK,"New York, NY",New York,0545,-6.00,0.00,0001-0559,10.00,0648,0600-0659,1.00,94.00
2016,1,21,4,2016-01-21,WN,IND,"Indianapolis, IN",Indiana,ATL,"Atlanta, GA",Georgia,1125,-5.00,0.00,1100-1159,14.00,1255,1200-1259,1.00,432.00
2016,1,29,5,2016-01-29,EV,CVG,"Cincinnati, OH",Kentucky,ORD,"Chicago, IL",Illinois,1050,-7.00,0.00,1000-1059,30.00,1114,1100-1159,1.00,264.00
2016,1,31,7,2016-01-31,OO,PIA,"Peoria, IL",Illinois,ATL,"Atlanta, GA",Georgia,1504,-7.00,0.00,1500-1559,15.00,1803,1800-1859,1.00,565.00
2016,1,23,6,2016-01-23,DL,TRI,"Bristol/Johnson City/Kingsport, TN",Tennessee,ATL,"Atlanta, GA",Georgia,1000,,,1000-1059,,1108,1100-1159,1.00,227.00
2016,1,6,3,2016-01-06,AA,DFW,"Dallas/Fort Worth, TX",Texas,MSP,"Minneapolis, MN",Minnesota,1020,-5.00,0.00,1000-1059,16.00,1243,1200-1259,1.00,852.00
2016,1,12,2,2016-01-12,WN,OKC,"Oklahoma City, OK",Oklahoma,DAL,"Dallas, TX",Texas,1100,-5.00,0.00,1100-1159,7.00,1155,1100-1159,1.00,181.00
2016,1,20,3,2016-01-20,WN,MKE,"Milwaukee, WI",Wisconsin,TPA,"Tampa, FL",Florida,0715,-5.00,0.00,0700-0759,32.00,1110,1100-1159,1.00,1075.00
2016,1,19,2,2016-01-19,EV,IAH,"Houston, TX",Texas,MEM,"Memphis, TN",Tennessee,0735,-10.00,0.00,0700-0759,20.00,0916,0900-0959,1.00,468.00
2016,1,30,6,2016-01-30,AA,BOS,"Boston, MA",Massachusetts,MIA,"Miami, FL",Florida,1705,1.00,0.00,1700-1759,13.00,2049,2000-2059,1.00,1258.00
2016,1,25,1,2016-01-25,EV,ATL,"Atlanta, GA",Georgia,MGM,"Montgomery, AL",Alabama,2229,-7.00,0.00,2200-2259,10.00,2223,2200-2259,1.00,147.00
2016,1,19,2,2016-01-19,AS,SEA,"Seattle, WA",Washington,SNA,"Santa Ana, CA",California,0605,-4.00,0.00,0600-0659,13.00,0840,0800-0859,1.00,978.00
2016,1,4,1,2016-01-04,AA,CLT,"Charlotte, NC",North Carolina,ORD,"Chicago, IL",Illinois,2225,26.00,1.00,2200-2259,30.00,2334,2300-2359,1.00,599.00
2016,1,5,2,2016-01-05,WN,STL,"St. Louis, MO",Missouri,MCI,"Kansas City, MO",Missouri,0610,-3.00,0.00,0600-0659,15.00,0720,0700-0759,1.00,237.00
2016,1,8,5,2016-01-08,UA,ORD,"Chicago, IL",Illinois,SFO,"San Francisco, CA",California,1934,20.00,1.00,1900-1959,31.00,2225,2200-2259,1.00,1846.00
2016,1,13,3,2016-01-13,AA,STL,"St. Louis, MO",Missouri,MIA,"Miami, FL",Florida,1701,16.00,1.00,1700-1759,13.00,2048,2000-2059,1.00,1068.00
2016,1,17,7,2016-01-17,UA,DEN,"Denver, CO",Colorado,LAS,"Las Vegas, NV",Nevada,0755,1.00,0.00,0700-0759,37.00,0900,0900-0959,1.00,628.00
2016,1,31,7,2016-01-31,DL,ATL,"Atlanta, GA",Georgia,AGS,"Augusta, GA",Georgia,2102,14.00,0.00,2100-2159,12.00,2156,2100-2159,1.00,143.00
2016,1,24,7,2016-01-24,DL,MDW,"Chicago, IL",Illinois,ATL,"Atlanta, GA",Georgia,0600,-5.00,0.00,0600-0659,11.00,0857,0800-0859,1.00,591.00
2016,1,11,1,2016-01-11,WN,AUS,"Austin, TX",Texas,LAS,"Las Vegas, NV",Nevada,0725,37.00,1.00,0700-0759,8.00,0830,0800-0859,1.00,1090.00
2016,1,6,3,2016-01-06,AS,PSP,"Palm Springs, CA",California,SEA,"Seattle, WA",Washington,1205,-5.00,0.00,1200-1259,9.00,1450,1400-1459,1.00,987.00
2016,1,5,2,2016-01-05,AA,TUS,"Tucson, AZ",Arizona,ORD,"Chicago, IL",Illinois,0640,-10.00,0.00,0600-0659,22.00,1110,1100-1159,1.00,1437.00
2016,1,20,3,2016-01-20,B6,BOS,"Boston, MA",Massachusetts,PBI,"West Palm Beach/Palm Beach, FL",Florida,1830,0.00,0.00,1800-1859,20.00,2155,2100-2159,1.00,1197.00
2016,1,25,1,2016-01-25,WN,DAL,"Dallas, TX",Texas,HOU,"Houston, TX",Texas,1500,-1.00,0.00,1500-1559,12.00,1605,1600-1659,1.00,239.00
2016,1,6,3,2016-01-06,OO,DEN,"Denver, CO",Colorado,BIS,"Bismarck/Mandan, ND",North Dakota,2000,123.00,1.00,2000-2059,15.00,2243,2200-2259,1.00,516.00
2016,1,7,4,2016-01-07,AA,LAS,"Las Vegas, NV",Nevada,DFW,"Dallas/Fort Worth, TX",Texas,0059,-10.00,0.00,0001-0559,14.00,0539,0001-0559,1.00,1055.00
2016,1,6,3,2016-01-06,WN,MCO,"Orlando, FL",Florida,SJU,"San Juan, PR",Puerto Rico,0940,13.00,0.00,0900-0959,13.00,1320,1300-1359,1.00,1189.00
2016,1,4,1,2016-01-04,OO,OMA,"Omaha, NE",Nebraska,SLC,"Salt Lake City, UT",Utah,0605,-1.00,0.00,0600-0659,24.00,0754,0700-0759,1.00,840.00
2016,1,11,1,2016-01-11,B6,STT,"Charlotte Amalie, VI",U.S. Virgin Islands,SJU,"San Juan, PR",Puerto Rico,1812,-8.00,0.00,1800-1859,9.00,1853,1800-1859,1.00,68.00
2016,1,6,3,2016-01-06,B6,ROC,"Rochester, NY",New York,JFK,"New York, NY",New York,1455,-6.00,0.00,1400-1459,11.00,1615,1600-1659,1.00,264.00
2016,1,10,7,2016-01-10,UA,SFO,"San Francisco, CA",California,DEN,"Denver, CO",Colorado,1300,-3.00,0.00,1300-1359,16.00,1635,1600-1659,1.00,967.00
2016,1,18,1,2016-01-18,WN,DAL,"Dallas, TX",Texas,MDW,"Chicago, IL",Illinois,1435,3.00,0.00,1400-1459,7.00,1645,1600-1659,1.00,793.00
2016,1,22,5,2016-01-22,EV,TUL,"Tulsa, OK",Oklahoma,IAH,"Houston, TX",Texas,1824,175.00,1.00,1800-1859,13.00,2004,2000-2059,1.00,429.00
