Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,Dest,DestCityName,DestStateName,CRSDepTime,DepDelay,DepDel15,DepTimeBlk,TaxiOut,CRSArrTime,ArrTimeBlk,Flights,Distance,Day Average Temp,High Temp,Low Temp,Max Wind Speed,Precipitation,Sea Level Pressure,Imputed Precipitation
2016,1,15,5,2016-01-15,DL,ATL,"Atlanta, GA",Georgia,PHX,"Phoenix, AZ",Arizona,2112,16.0,1.0,2100-2159,28.0,2334,2300-2359,1.0,1587.0,44.89,51.0,40.0,20.0,0.5,28.88,0.0
2016,1,26,2,2016-01-26,DL,ATL,"Atlanta, GA",Georgia,PBI,"West Palm Beach/Palm Beach, FL",Florida,1050,0.0,0.0,1000-1059,18.0,1244,1200-1259,1.0,545.0,49.63,61.0,40.0,13.0,0.12000000000000001,29.11,1.0
2016,1,16,6,2016-01-16,EV,ORD,"Chicago, IL",Illinois,GRR,"Grand Rapids, MI",Michigan,735,7.0,0.0,0700-0759,10.0,935,0900-0959,1.0,137.0,24.97,30.0,9.0,18.0,0.01,29.26,0.0
2016,1,3,7,2016-01-03,B6,JFK,"New York, NY",New York,JAX,"Jacksonville, FL",Florida,740,-4.0,0.0,0700-0759,27.0,1019,1000-1059,1.0,828.0,41.04,48.0,36.0,21.0,0.45,29.95,1.0
2016,1,21,4,2016-01-21,DL,MSP,"Minneapolis, MN",Minnesota,BOI,"Boise, ID",Idaho,1951,8.0,0.0,1900-1959,9.0,2204,2200-2259,1.0,1142.0,21.54,24.0,21.0,10.0,0.37,29.49,1.0
2016,1,29,5,2016-01-29,DL,CVG,"Cincinnati, OH",Kentucky,BOS,"Boston, MA",Massachusetts,1600,0.0,0.0,1600-1659,13.0,1804,1800-1859,1.0,752.0,34.23,40.0,29.0,14.0,0.7849999999999999,29.05,1.0
2016,1,1,5,2016-01-01,NK,LAX,"Los Angeles, CA",California,ORD,"Chicago, IL",Illinois,947,-4.0,0.0,0900-0959,11.0,1600,1600-1659,1.0,1744.0,54.75,65.0,44.0,12.0,0.04,30.02,1.0
2016,1,19,2,2016-01-19,AA,JFK,"New York, NY",New York,MCO,"Orlando, FL",Florida,1800,-6.0,0.0,1800-1859,18.0,2101,2100-2159,1.0,944.0,24.67,31.0,18.0,29.0,0.165,30.14,1.0
2016,1,18,1,2016-01-18,AA,BWI,"Baltimore, MD",Maryland,DFW,"Dallas/Fort Worth, TX",Texas,1810,-6.0,0.0,1800-1859,12.0,2052,2000-2059,1.0,1217.0,20.63,31.0,15.0,24.0,0.05,30.05,0.0
2016,1,19,2,2016-01-19,AA,SMF,"Sacramento, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,710,-3.0,0.0,0700-0759,12.0,1235,1200-1259,1.0,1431.0,55.64,62.0,52.0,35.0,0.05,30.15,0.0
2016,1,20,3,2016-01-20,NK,FLL,"Fort Lauderdale, FL",Florida,MCO,"Orlando, FL",Florida,2005,11.0,0.0,2000-2059,12.0,2105,2100-2159,1.0,177.0,61.92,72.0,52.0,14.0,0.02,30.28,1.0
2016,1,18,1,2016-01-18,WN,BWI,"Baltimore, MD",Maryland,ORF,"Norfolk, VA",Virginia,835,-1.0,0.0,0800-0859,8.0,930,0900-0959,1.0,159.0,20.63,31.0,15.0,24.0,0.05,30.05,0.0
2016,1,6,3,2016-01-06,B6,ORD,"Chicago, IL",Illinois,BOS,"Boston, MA",Massachusetts,1845,-9.0,0.0,1800-1859,22.0,2157,2100-2159,1.0,867.0,30.58,36.0,21.0,13.0,0.02,29.61,1.0
2016,1,29,5,2016-01-29,WN,ATL,"Atlanta, GA",Georgia,BWI,"Baltimore, MD",Maryland,1910,4.0,0.0,1900-1959,10.0,2055,2000-2059,1.0,577.0,46.29,57.0,38.0,20.0,0.425,28.95,1.0
2016,1,11,1,2016-01-11,UA,FLL,"Fort Lauderdale, FL",Florida,ORD,"Chicago, IL",Illinois,1232,111.0,1.0,1200-1259,20.0,1458,1400-1459,1.0,1182.0,64.71,72.0,59.0,13.0,0.04,30.15,0.0
2016,1,4,1,2016-01-04,WN,MCO,"Orlando, FL",Florida,BWI,"Baltimore, MD",Maryland,1820,-3.0,0.0,1800-1859,15.0,2030,2000-2059,1.0,787.0,55.25,64.0,48.0,17.0,0.14,30.05,0.0
2016,1,6,3,2016-01-06,AA,ORD,"Chicago, IL",Illinois,MCO,"Orlando, FL",Florida,1215,-8.0,0.0,1200-1259,11.0,1558,1500-1559,1.0,1005.0,30.58,36.0,21.0,13.0,0.02,29.61,1.0
2016,1,10,7,2016-01-10,WN,HOU,"Houston, TX",Texas,MAF,"Midland/Odessa, TX",Texas,1705,-4.0,0.0,1700-1759,10.0,1835,1800-1859,1.0,441.0,44.19,52.0,39.0,17.0,0.6849999999999999,30.29,1.0
2016,1,1,5,2016-01-01,AA,ORD,"Chicago, IL",Illinois,STL,"St. Louis, MO",Missouri,858,-5.0,0.0,0800-0859,26.0,1015,1000-1059,1.0,258.0,24.75,30.0,19.0,21.0,0.02,29.49,0.0
2016,1,2,6,2016-01-02,OO,LAX,"Los Angeles, CA",California,MSP,"Minneapolis, MN",Minnesota,1745,3.0,0.0,1700-1759,19.0,2334,2300-2359,1.0,1535.0,55.38,63.0,49.0,10.0,0.7050000000000001,29.97,1.0
2016,1,2,6,2016-01-02,EV,EWR,"Newark, NJ",New Jersey,CLT,"Charlotte, NC",North Carolina,846,3.0,0.0,0800-0859,28.0,1055,1000-1059,1.0,529.0,35.38,41.0,31.0,16.0,0.085,30.09,1.0
2016,1,9,6,2016-01-09,AA,MCO,"Orlando, FL",Florida,MIA,"Miami, FL",Florida,1600,29.0,1.0,1600-1659,15.0,1712,1700-1759,1.0,192.0,63.45,71.0,58.0,8.0,0.24,29.84,0.0
2016,1,11,1,2016-01-11,EV,IAH,"Houston, TX",Texas,MOB,"Mobile, AL",Alabama,717,-5.0,0.0,0700-0759,11.0,840,0800-0859,1.0,427.0,43.29,56.0,33.0,7.0,0.065,30.18,1.0
2016,1,2,6,2016-01-02,EV,ATL,"Atlanta, GA",Georgia,GNV,"Gainesville, FL",Florida,1105,-2.0,0.0,1100-1159,27.0,1224,1200-1259,1.0,300.0,39.67,46.0,35.0,17.0,0.595,29.18,1.0
2016,1,5,2,2016-01-05,DL,ATL,"Atlanta, GA",Georgia,TYS,"Knoxville, TN",Tennessee,1735,-2.0,0.0,1700-1759,10.0,1827,1800-1859,1.0,152.0,34.5,43.0,26.0,13.0,0.04,29.41,1.0
2016,1,12,2,2016-01-12,AA,LAX,"Los Angeles, CA",California,IAD,"Washington, DC",Virginia,820,-6.0,0.0,0800-0859,11.0,1611,1600-1659,1.0,2288.0,55.25,67.0,46.0,20.0,0.15,30.1,1.0
2016,1,11,1,2016-01-11,EV,LGA,"New York, NY",New York,RDU,"Raleigh/Durham, NC",North Carolina,1429,-6.0,0.0,1400-1459,17.0,1627,1600-1659,1.0,431.0,33.17,40.0,28.0,22.0,0.79,30.1,0.0
2016,1,21,4,2016-01-21,DL,LAX,"Los Angeles, CA",California,OGG,"Kahului, HI",Hawaii,1730,-1.0,0.0,1700-1759,13.0,2123,2100-2159,1.0,2486.0,58.97,75.0,51.0,14.0,0.01,30.06,0.0
2016,1,26,2,2016-01-26,WN,MSP,"Minneapolis, MN",Minnesota,ATL,"Atlanta, GA",Georgia,1515,-5.0,0.0,1500-1559,14.0,1840,1800-1859,1.0,907.0,24.54,27.0,20.0,21.0,0.05,29.28,0.0
2016,1,5,2,2016-01-05,AA,PHL,"Philadelphia, PA",Pennsylvania,BOS,"Boston, MA",Massachusetts,1315,-6.0,0.0,1300-1359,13.0,1428,1400-1459,1.0,280.0,22.25,32.0,13.0,18.0,0.38,30.65,1.0
2016,1,12,2,2016-01-12,DL,ATL,"Atlanta, GA",Georgia,SDF,"Louisville, KY",Kentucky,2054,30.0,1.0,2000-2059,18.0,2220,2200-2259,1.0,321.0,40.63,53.0,28.0,21.0,0.51,29.09,1.0
2016,1,29,5,2016-01-29,OO,LAX,"Los Angeles, CA",California,SAN,"San Diego, CA",California,911,-1.0,0.0,0900-0959,24.0,1011,1000-1059,1.0,109.0,58.85,66.0,51.0,9.0,0.025,29.97,1.0
2016,1,11,1,2016-01-11,DL,TPA,"Tampa, FL",Florida,ATL,"Atlanta, GA",Georgia,1145,-4.0,0.0,1100-1159,17.0,1325,1300-1359,1.0,406.0,51.33,60.0,44.0,14.0,0.15,30.23,1.0
2016,1,28,4,2016-01-28,DL,MSP,"Minneapolis, MN",Minnesota,ATL,"Atlanta, GA",Georgia,525,-5.0,0.0,0001-0559,12.0,857,0800-0859,1.0,907.0,30.48,37.0,19.0,23.0,0.08,29.03,1.0
2016,1,3,7,2016-01-03,UA,IAD,"Washington, DC",Virginia,DEN,"Denver, CO",Colorado,1006,-6.0,0.0,1000-1059,13.0,1222,1200-1259,1.0,1452.0,36.96,54.0,24.0,20.0,0.46499999999999997,29.65,1.0
2016,1,24,7,2016-01-24,AA,CLT,"Charlotte, NC",North Carolina,MEM,"Memphis, TN",Tennessee,1959,0.0,0.0,1900-1959,24.0,2052,2000-2059,1.0,511.0,34.88,47.0,21.0,7.0,0.04,29.38,1.0
2016,1,31,7,2016-01-31,EV,EWR,"Newark, NJ",New Jersey,JAX,"Jacksonville, FL",Florida,1025,-7.0,0.0,1000-1059,14.0,1308,1300-1359,1.0,820.0,40.96,54.0,31.0,8.0,0.065,29.97,1.0
2016,1,7,4,2016-01-07,WN,DAL,"Dallas, TX",Texas,HOU,"Houston, TX",Texas,1530,34.0,1.0,1500-1559,14.0,1635,1600-1659,1.0,239.0,51.36,64.0,47.0,14.0,1.23,29.43,0.0
2016,1,29,5,2016-01-29,DL,LAX,"Los Angeles, CA",California,JFK,"New York, NY",New York,840,59.0,1.0,0800-0859,16.0,1713,1700-1759,1.0,2475.0,58.85,66.0,51.0,9.0,0.025,29.97,1.0
2016,1,12,2,2016-01-12,AA,FLL,"Fort Lauderdale, FL",Florida,PHL,"Philadelphia, PA",Pennsylvania,1926,-2.0,0.0,1900-1959,14.0,2205,2200-2259,1.0,992.0,60.68,67.0,58.0,12.0,0.25,30.16,0.0
2016,1,18,1,2016-01-18,B6,LGA,"New York, NY",New York,PBI,"West Palm Beach/Palm Beach, FL",Florida,1050,4.0,0.0,1000-1059,42.0,1351,1300-1359,1.0,1035.0,26.19,33.0,20.0,26.0,0.05,29.97,0.0
2016,1,30,6,2016-01-30,AA,DFW,"Dallas/Fort Worth, TX",Texas,LGA,"New York, NY",New York,1710,0.0,0.0,1700-1759,13.0,2126,2100-2159,1.0,1389.0,61.75,76.0,45.0,23.0,0.015,29.2,1.0
2016,1,3,7,2016-01-03,WN,MDW,"Chicago, IL",Illinois,PHL,"Philadelphia, PA",Pennsylvania,600,-3.0,0.0,0600-0659,17.0,855,0800-0859,1.0,668.0,28.27,31.0,24.0,20.0,0.035,29.61,1.0
2016,1,13,3,2016-01-13,DL,ATL,"Atlanta, GA",Georgia,MSY,"New Orleans, LA",Louisiana,1925,-2.0,0.0,1900-1959,16.0,2008,2000-2059,1.0,425.0,39.33,50.0,30.0,14.0,0.07,29.16,1.0
2016,1,6,3,2016-01-06,AA,LGA,"New York, NY",New York,DCA,"Washington, DC",Virginia,800,17.0,1.0,0800-0859,31.0,928,0900-0959,1.0,214.0,34.25,42.0,27.0,12.0,0.015,30.57,1.0
2016,1,12,2,2016-01-12,AA,DFW,"Dallas/Fort Worth, TX",Texas,MSY,"New Orleans, LA",Louisiana,1020,-3.0,0.0,1000-1059,15.0,1145,1100-1159,1.0,447.0,46.83,62.0,33.0,10.0,0.27,29.66,1.0
2016,1,11,1,2016-01-11,WN,LAS,"Las Vegas, NV",Nevada,OAK,"Oakland, CA",California,1345,6.0,0.0,1300-1359,10.0,1515,1500-1559,1.0,407.0,43.63,51.0,37.0,9.0,0.01,28.05,1.0
2016,1,13,3,2016-01-13,B6,BOS,"Boston, MA",Massachusetts,BUF,"Buffalo, NY",New York,612,-11.0,0.0,0600-0659,33.0,751,0700-0759,1.0,395.0,26.38,33.0,22.0,29.0,0.030000000000000002,29.91,1.0
2016,1,13,3,2016-01-13,AA,BOS,"Boston, MA",Massachusetts,DCA,"Washington, DC",Virginia,1200,-7.0,0.0,1200-1259,11.0,1337,1300-1359,1.0,399.0,26.38,33.0,22.0,29.0,0.030000000000000002,29.91,1.0
2016,1,20,3,2016-01-20,DL,LGA,"New York, NY",New York,ATL,"Atlanta, GA",Georgia,1059,-5.0,0.0,1000-1059,21.0,1354,1300-1359,1.0,762.0,33.29,37.0,30.0,26.0,0.1,30.2,1.0
2016,1,11,1,2016-01-11,WN,STL,"St. Louis, MO",Missouri,OMA,"Omaha, NE",Nebraska,2120,-3.0,0.0,2100-2159,7.0,2240,2200-2259,1.0,342.0,30.61,42.0,15.0,32.0,0.01,29.56,1.0
2016,1,8,5,2016-01-08,UA,EWR,"Newark, NJ",New Jersey,LAX,"Los Angeles, CA",California,900,30.0,1.0,0900-0959,25.0,1230,1200-1259,1.0,2454.0,39.23,45.0,30.0,13.0,0.02,30.21,1.0
2016,1,16,6,2016-01-16,AA,CLT,"Charlotte, NC",North Carolina,LAX,"Los Angeles, CA",California,730,-2.0,0.0,0700-0759,13.0,1002,1000-1059,1.0,2125.0,49.41,60.0,42.0,13.0,0.16,29.03,1.0
2016,1,26,2,2016-01-26,WN,LAS,"Las Vegas, NV",Nevada,PHX,"Phoenix, AZ",Arizona,815,-4.0,0.0,0800-0859,13.0,1025,1000-1059,1.0,255.0,49.17,58.0,43.0,17.0,0.12,28.09,1.0
2016,1,7,4,2016-01-07,WN,DAL,"Dallas, TX",Texas,DTW,"Detroit, MI",Michigan,1540,4.0,0.0,1500-1559,11.0,1915,1900-1959,1.0,981.0,51.36,64.0,47.0,14.0,1.23,29.43,0.0
2016,1,19,2,2016-01-19,WN,OAK,"Oakland, CA",California,LAX,"Los Angeles, CA",California,1855,-1.0,0.0,1800-1859,9.0,2010,2000-2059,1.0,337.0,56.66,61.0,52.0,28.0,0.5650000000000001,30.21,1.0
2016,1,18,1,2016-01-18,OO,ORD,"Chicago, IL",Illinois,MKE,"Milwaukee, WI",Wisconsin,835,14.0,0.0,0800-0859,18.0,926,0900-0959,1.0,67.0,1.46,7.0,-4.0,18.0,0.11,29.63,1.0
2016,1,16,6,2016-01-16,UA,EWR,"Newark, NJ",New Jersey,LAS,"Las Vegas, NV",Nevada,1110,-5.0,0.0,1100-1159,14.0,1406,1400-1459,1.0,2227.0,45.97,53.0,42.0,18.0,0.24,29.75,0.0
2016,1,12,2,2016-01-12,DL,ATL,"Atlanta, GA",Georgia,RSW,"Fort Myers, FL",Florida,1510,1.0,0.0,1500-1559,14.0,1654,1600-1659,1.0,515.0,40.63,53.0,28.0,21.0,0.51,29.09,1.0
2016,1,11,1,2016-01-11,WN,DAL,"Dallas, TX",Texas,MCI,"Kansas City, MO",Missouri,1550,-3.0,0.0,1500-1559,9.0,1720,1700-1759,1.0,460.0,39.17,49.0,31.0,8.0,0.01,29.77,1.0
2016,1,14,4,2016-01-14,UA,LGA,"New York, NY",New York,IAH,"Houston, TX",Texas,959,32.0,1.0,0900-0959,21.0,1328,1300-1359,1.0,1416.0,31.79,39.0,24.0,17.0,0.04,29.97,1.0
2016,1,12,2,2016-01-12,DL,LAX,"Los Angeles, CA",California,ATL,"Atlanta, GA",Georgia,930,19.0,1.0,0900-0959,14.0,1650,1600-1659,1.0,1947.0,55.25,67.0,46.0,20.0,0.15,30.1,1.0
2016,1,6,3,2016-01-06,DL,LGA,"New York, NY",New York,ATL,"Atlanta, GA",Georgia,1659,0.0,0.0,1600-1659,14.0,1955,1900-1959,1.0,762.0,34.25,42.0,27.0,12.0,0.015,30.57,1.0
2016,1,9,6,2016-01-09,DL,MCO,"Orlando, FL",Florida,ATL,"Atlanta, GA",Georgia,1730,-4.0,0.0,1700-1759,11.0,1913,1900-1959,1.0,404.0,63.45,71.0,58.0,8.0,0.24,29.84,0.0
2016,1,26,2,2016-01-26,DL,LAX,"Los Angeles, CA",California,DTW,"Detroit, MI",Michigan,910,-5.0,0.0,0900-0959,16.0,1643,1600-1659,1.0,1979.0,59.79,70.0,50.0,14.0,0.034999999999999996,30.11,1.0
2016,1,15,5,2016-01-15,WN,SEA,"Seattle, WA",Washington,DEN,"Denver, CO",Colorado,1115,23.0,1.0,1100-1159,21.0,1445,1400-1459,1.0,1024.0,42.03,47.0,35.0,10.0,0.03,29.55,1.0
2016,1,29,5,2016-01-29,AA,CLT,"Charlotte, NC",North Carolina,PHX,"Phoenix, AZ",Arizona,1745,-3.0,0.0,1700-1759,16.0,2025,2000-2059,1.0,1773.0,43.0,58.0,31.0,16.0,0.08,29.26,1.0
2016,1,28,4,2016-01-28,WN,LAS,"Las Vegas, NV",Nevada,SAT,"San Antonio, TX",Texas,1755,-4.0,0.0,1700-1759,11.0,2230,2200-2259,1.0,1069.0,51.5,63.0,42.0,7.0,0.245,27.96,1.0
2016,1,7,4,2016-01-07,WN,MDW,"Chicago, IL",Illinois,BOS,"Boston, MA",Massachusetts,730,-5.0,0.0,0700-0759,7.0,1040,1000-1059,1.0,861.0,39.58,43.0,36.0,10.0,0.02,29.49,1.0
2016,1,21,4,2016-01-21,B6,LAX,"Los Angeles, CA",California,JFK,"New York, NY",New York,1312,-8.0,0.0,1300-1359,19.0,2128,2100-2159,1.0,2475.0,58.97,75.0,51.0,14.0,0.01,30.06,0.0
2016,1,13,3,2016-01-13,WN,BWI,"Baltimore, MD",Maryland,RSW,"Fort Myers, FL",Florida,1325,5.0,0.0,1300-1359,9.0,1610,1600-1659,1.0,919.0,23.63,28.0,19.0,22.0,0.035,30.03,1.0
2016,1,27,3,2016-01-27,WN,MCO,"Orlando, FL",Florida,BWI,"Baltimore, MD",Maryland,1120,-6.0,0.0,1100-1159,18.0,1325,1300-1359,1.0,787.0,65.37,67.0,64.0,12.0,1.02,29.97,0.0
2016,1,20,3,2016-01-20,AA,ORD,"Chicago, IL",Illinois,BOS,"Boston, MA",Massachusetts,1845,5.0,0.0,1800-1859,10.0,2159,2100-2159,1.0,867.0,16.91,22.0,13.0,8.0,0.2,29.62,0.0
2016,1,29,5,2016-01-29,OO,LAX,"Los Angeles, CA",California,AUS,"Austin, TX",Texas,1856,-6.0,0.0,1800-1859,18.0,2349,2300-2359,1.0,1242.0,58.85,66.0,51.0,9.0,0.025,29.97,1.0
2016,1,27,3,2016-01-27,DL,ATL,"Atlanta, GA",Georgia,CLT,"Charlotte, NC",North Carolina,850,-3.0,0.0,0800-0859,44.0,1001,1000-1059,1.0,226.0,45.2,50.0,39.0,14.0,0.22,29.03,0.0
2016,1,12,2,2016-01-12,WN,DAL,"Dallas, TX",Texas,MCI,"Kansas City, MO",Missouri,620,-1.0,0.0,0600-0659,14.0,745,0700-0759,1.0,460.0,46.88,62.0,36.0,7.0,0.27,29.79,1.0
2016,1,6,3,2016-01-06,DL,ATL,"Atlanta, GA",Georgia,SEA,"Seattle, WA",Washington,1350,14.0,0.0,1300-1359,14.0,1625,1600-1659,1.0,2182.0,36.63,44.0,26.0,18.0,0.16499999999999998,29.36,1.0
2016,1,18,1,2016-01-18,AA,ORD,"Chicago, IL",Illinois,SFO,"San Francisco, CA",California,1708,65.0,1.0,1700-1759,10.0,1951,1900-1959,1.0,1846.0,1.46,7.0,-4.0,18.0,0.11,29.63,1.0
2016,1,19,2,2016-01-19,OO,PDX,"Portland, OR",Oregon,BUR,"Burbank, CA",California,635,-8.0,0.0,0600-0659,17.0,846,0800-0859,1.0,817.0,44.43,48.0,43.0,18.0,0.26,29.96,0.0
2016,1,2,6,2016-01-02,UA,MIA,"Miami, FL",Florida,IAH,"Houston, TX",Texas,1456,14.0,0.0,1400-1459,11.0,1653,1600-1659,1.0,964.0,76.3,83.0,72.0,9.0,0.385,30.09,1.0
2016,1,28,4,2016-01-28,AA,ORD,"Chicago, IL",Illinois,EWR,"Newark, NJ",New Jersey,1135,-3.0,0.0,1100-1159,11.0,1432,1400-1459,1.0,719.0,34.0,39.0,29.0,20.0,0.15,29.13,1.0
2016,1,28,4,2016-01-28,WN,ATL,"Atlanta, GA",Georgia,DCA,"Washington, DC",Virginia,2040,-4.0,0.0,2000-2059,10.0,2220,2200-2259,1.0,547.0,44.57,52.0,41.0,9.0,0.01,28.94,1.0
2016,1,26,2,2016-01-26,OO,ATL,"Atlanta, GA",Georgia,CHA,"Chattanooga, TN",Tennessee,1045,0.0,0.0,1000-1059,16.0,1135,1100-1159,1.0,106.0,49.63,61.0,40.0,13.0,0.12000000000000001,29.11,1.0
2016,1,27,3,2016-01-27,AA,SFO,"San Francisco, CA",California,LAX,"Los Angeles, CA",California,1010,-7.0,0.0,1000-1059,17.0,1138,1100-1159,1.0,337.0,54.04,60.0,49.0,7.0,0.365,30.34,1.0
2016,1,19,2,2016-01-19,WN,RNO,"Reno, NV",Nevada,LAS,"Las Vegas, NV",Nevada,1115,0.0,0.0,1100-1159,9.0,1230,1200-1259,1.0,345.0,44.23,55.0,37.0,20.0,0.12,25.62,0.0
2016,1,9,6,2016-01-09,AS,SEA,"Seattle, WA",Washington,KTN,"Ketchikan, AK",Alaska,735,4.0,0.0,0700-0759,20.0,849,0800-0859,1.0,680.0,38.52,48.0,32.0,7.0,0.01,29.75,1.0
2016,1,19,2,2016-01-19,WN,TPA,"Tampa, FL",Florida,IND,"Indianapolis, IN",Indiana,1945,8.0,0.0,1900-1959,15.0,2205,2200-2259,1.0,837.0,49.83,58.0,45.0,15.0,0.225,30.41,1.0
2016,1,15,5,2016-01-15,OO,ORD,"Chicago, IL",Illinois,CID,"Cedar Rapids/Iowa City, IA",Iowa,2235,-7.0,0.0,2200-2259,27.0,2341,2300-2359,1.0,196.0,36.06,42.0,30.0,20.0,0.65,28.94,1.0
2016,1,17,7,2016-01-17,OO,SLC,"Salt Lake City, UT",Utah,GCC,"Gillette, WY",Wyoming,1500,-9.0,0.0,1500-1559,13.0,1625,1600-1659,1.0,410.0,37.6,45.0,32.0,13.0,0.155,25.91,1.0
2016,1,19,2,2016-01-19,DL,JFK,"New York, NY",New York,PBI,"West Palm Beach/Palm Beach, FL",Florida,1540,60.0,1.0,1500-1559,21.0,1901,1900-1959,1.0,1028.0,24.67,31.0,18.0,29.0,0.165,30.14,1.0
2016,1,28,4,2016-01-28,EV,LGA,"New York, NY",New York,SAV,"Savannah, GA",Georgia,2045,-10.0,0.0,2000-2059,20.0,2320,2300-2359,1.0,722.0,38.33,43.0,32.0,13.0,0.02,30.11,1.0
2016,1,6,3,2016-01-06,OO,ATL,"Atlanta, GA",Georgia,ORD,"Chicago, IL",Illinois,1725,-2.0,0.0,1700-1759,12.0,1835,1800-1859,1.0,606.0,36.63,44.0,26.0,18.0,0.16499999999999998,29.36,1.0
2016,1,6,3,2016-01-06,WN,LAX,"Los Angeles, CA",California,DAL,"Dallas, TX",Texas,1400,48.0,1.0,1400-1459,10.0,1900,1900-1959,1.0,1246.0,51.62,57.0,47.0,22.0,1.42,29.87,0.0
2016,1,25,1,2016-01-25,OO,LAX,"Los Angeles, CA",California,LAS,"Las Vegas, NV",Nevada,830,-2.0,0.0,0800-0859,31.0,947,0900-0959,1.0,236.0,59.29,69.0,51.0,17.0,0.24,30.01,1.0
2016,1,11,1,2016-01-11,AA,DFW,"Dallas/Fort Worth, TX",Texas,SAT,"San Antonio, TX",Texas,2225,-6.0,0.0,2200-2259,9.0,2332,2300-2359,1.0,247.0,38.79,49.0,31.0,12.0,0.05,29.63,1.0
2016,1,22,5,2016-01-22,EV,DFW,"Dallas/Fort Worth, TX",Texas,BTR,"Baton Rouge, LA",Louisiana,1346,19.0,1.0,1300-1359,17.0,1503,1500-1559,1.0,383.0,39.6,48.0,32.0,28.0,0.19,29.69,0.0
2016,1,16,6,2016-01-16,AA,ORD,"Chicago, IL",Illinois,ATL,"Atlanta, GA",Georgia,1835,-4.0,0.0,1800-1859,13.0,2132,2100-2159,1.0,606.0,24.97,30.0,9.0,18.0,0.01,29.26,0.0
2016,1,13,3,2016-01-13,DL,ATL,"Atlanta, GA",Georgia,DCA,"Washington, DC",Virginia,1320,-2.0,0.0,1300-1359,13.0,1501,1500-1559,1.0,547.0,39.33,50.0,30.0,14.0,0.07,29.16,1.0
2016,1,5,2,2016-01-05,UA,LAX,"Los Angeles, CA",California,IAD,"Washington, DC",Virginia,729,-9.0,0.0,0700-0759,13.0,1525,1500-1559,1.0,2288.0,56.56,59.0,53.0,25.0,0.545,29.79,1.0
2016,1,26,2,2016-01-26,AA,CLT,"Charlotte, NC",North Carolina,SFO,"San Francisco, CA",California,730,-6.0,0.0,0700-0759,33.0,1020,1000-1059,1.0,2296.0,46.54,58.0,31.0,9.0,0.02,29.44,1.0
2016,1,27,3,2016-01-27,AA,ORD,"Chicago, IL",Illinois,LGA,"New York, NY",New York,725,-2.0,0.0,0700-0759,19.0,1030,1000-1059,1.0,733.0,29.38,34.0,23.0,21.0,0.065,29.52,1.0
2016,1,28,4,2016-01-28,AA,PHL,"Philadelphia, PA",Pennsylvania,MCO,"Orlando, FL",Florida,1125,-6.0,0.0,1100-1159,15.0,1359,1300-1359,1.0,861.0,34.13,42.0,24.0,10.0,0.035,30.14,1.0
2016,1,14,4,2016-01-14,AS,PDX,"Portland, OR",Oregon,SFO,"San Francisco, CA",California,710,-1.0,0.0,0700-0759,15.0,905,0900-0959,1.0,550.0,42.36,45.0,40.0,14.0,0.87,30.08,0.0
2016,1,4,1,2016-01-04,DL,ATL,"Atlanta, GA",Georgia,EYW,"Key West, FL",Florida,815,-8.0,0.0,0800-0859,11.0,1005,1000-1059,1.0,646.0,38.25,44.0,32.0,20.0,0.875,29.24,1.0
2016,1,3,7,2016-01-03,DL,LGA,"New York, NY",New York,BOS,"Boston, MA",Massachusetts,2159,-1.0,0.0,2100-2159,9.0,2308,2300-2359,1.0,184.0,40.63,46.0,36.0,17.0,0.36,29.92,1.0
2016,3,15,2,2016-03-15,WN,HOU,"Houston, TX",Texas,SNA,"Santa Ana, CA",California,835,15.0,1.0,0800-0859,10.0,1010,1000-1059,1.0,1357.0,74.26,84.0,68.0,21.0,0.255,29.85,1.0
2016,3,5,6,2016-03-05,DL,ATL,"Atlanta, GA",Georgia,DCA,"Washington, DC",Virginia,1320,-5.0,0.0,1300-1359,21.0,1500,1500-1559,1.0,547.0,49.38,63.0,36.0,9.0,0.27,29.1,1.0
2016,3,11,5,2016-03-11,AA,DFW,"Dallas/Fort Worth, TX",Texas,FLL,"Fort Lauderdale, FL",Florida,2010,8.0,0.0,2000-2059,19.0,2351,2300-2359,1.0,1119.0,59.53,62.0,59.0,17.0,0.16,29.4,0.0
2016,3,7,1,2016-03-07,AA,CLT,"Charlotte, NC",North Carolina,PBI,"West Palm Beach/Palm Beach, FL",Florida,920,-9.0,0.0,0900-0959,15.0,1112,1100-1159,1.0,590.0,52.42,67.0,34.0,12.0,0.27,29.57,1.0
2016,3,24,4,2016-03-24,DL,JFK,"New York, NY",New York,LAX,"Los Angeles, CA",California,1145,-4.0,0.0,1100-1159,16.0,1505,1500-1559,1.0,2475.0,47.97,55.0,45.0,24.0,0.07,30.11,1.0
2016,3,28,1,2016-03-28,WN,PHX,"Phoenix, AZ",Arizona,MDW,"Chicago, IL",Illinois,1355,13.0,0.0,1300-1359,14.0,1905,1900-1959,1.0,1444.0,72.48,84.0,61.0,16.0,0.275,28.68,1.0
2016,3,2,3,2016-03-02,AA,ORD,"Chicago, IL",Illinois,LAX,"Los Angeles, CA",California,1231,0.0,0.0,1200-1259,17.0,1510,1500-1559,1.0,1744.0,23.68,31.0,12.0,12.0,0.06,29.46,0.0
